"Evaporation","Sunshine","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","RainTomorrow","Month"
5.6,9.1,20,24,63,49,1019,1018.5,"0","February"
6.8,7.7,19,20,64,55,1016.7,1013.4,"0","February"
5.2,10.7,7,22,68,26,1018.7,1013.1,"0","March"
10.4,11.4,11,15,64,55,1016.2,1013.1,"0","March"
8.8,10.5,13,15,75,59,1013.7,1009.3,"0","March"
5.6,10.6,7,33,63,41,1019.6,1017.2,"0","March"
9.2,2.3,13,24,64,56,1014.9,1013.5,"0","March"
4,8.8,7,22,74,50,1018,1015.1,"0","March"
6,1.2,0,20,85,57,1018,1009.6,"0","March"
2.4,10.1,6,24,64,26,1016.5,1012.1,"0","March"
2.8,0.3,33,22,64,55,1021,1023,"0","March"
3.8,0,15,11,85,58,1024,1023.7,"0","March"
2,9.7,4,17,74,55,1019.1,1017,"0","March"
4.2,0,4,17,78,75,1018.9,1019.2,"0","March"
0.8,4.4,11,13,74,51,1017.9,1013.8,"0","March"
3.8,0,20,30,64,59,1016.7,1016.1,"0","March"
3,9.9,11,26,64,55,1019.4,1016.2,"0","March"
5.4,9.9,4,19,63,40,1020.2,1017.2,"0","March"
9,10.2,46,28,38,19,1016.7,1012.1,"0","March"
12,5.5,11,46,70,59,1007.8,1006.4,"0","March"
6.2,1.8,22,28,64,56,1020.2,1016.8,"1","March"
3.2,10.9,13,6,64,45,1019,1013.1,"0","March"
4.8,11.4,7,28,64,55,1016.2,1010,"0","March"
5.2,11.2,7,13,69,41,1020.2,1017,"0","March"
5.8,3.1,24,26,71,47,1020.1,1017.8,"0","March"
5.2,0.3,9,11,85,56,1018.9,1020.3,"0","March"
3.2,7.8,15,26,64,45,1014.5,1013.3,"0","March"
4,0.6,13,13,85,68,1013.9,1015.1,"0","March"
2.2,3.7,13,24,64,55,1020.2,1018.3,"0","March"
4,3.9,9,28,85,58,1020.2,1017.1,"0","March"
4.6,0,22,28,64,61,1016.7,1016.1,"0","March"
4,2.3,13,24,78,61,1019,1019.2,"0","March"
3.2,8.4,9,17,78,55,1018.7,1017,"0","March"
4.6,6.5,24,35,64,51,1017.4,1012.1,"1","April"
10,5.2,9,30,71,56,1020.2,1019.7,"0","April"
4,9.8,15,22,64,54,1019.4,1017.1,"0","April"
4,10.5,9,9,64,42,1020.2,1017.2,"0","April"
6.6,7.3,26,24,65,26,1014.6,1010.1,"0","April"
7.6,0.1,17,26,68,54,1019.4,1013.5,"0","April"
2,6.2,9,19,64,55,1018.7,1017,"0","April"
0.8,5,7,20,85,80,1020.5,1018.5,"1","April"
2.8,4.8,19,22,65,49,1021.8,1019.9,"0","April"
4,8.8,26,30,70,46,1019.4,1017.2,"0","April"
5,4.7,28,20,64,55,1020.2,1019.7,"0","April"
4,5.7,22,19,64,59,1020.7,1020.9,"0","April"
3.2,7.5,13,15,75,56,1020.2,1016.2,"0","April"
2.4,6.3,9,30,79,57,1020.2,1021.7,"0","April"
5.6,8.4,20,22,67,45,1020.2,1011.6,"0","April"
5.6,3.3,9,28,85,57,1018,1015.1,"0","April"
2.4,9.2,22,20,65,49,1020.2,1018.3,"0","April"
4,8.2,15,26,66,40,1019,1011.4,"0","April"
5.8,9.7,35,28,64,20,1018.6,1015,"0","April"
8,7.7,30,31,64,24,1016.7,1012.1,"0","April"
10.2,0.1,24,19,85,77,1013.2,1010.8,"1","April"
5.6,6.5,26,24,78,55,1013.7,1013.4,"0","April"
2.2,5.1,7,20,64,55,1018.7,1017,"0","April"
1.2,10.2,6,9,64,40,1020.2,1017.2,"0","April"
3.2,10.4,30,30,66,40,1020.2,1019.9,"0","April"
5.2,10.3,20,26,63,26,1020.2,1012.1,"0","April"
8.4,4.9,41,30,75,43,1020.2,1012.8,"0","April"
8.8,0,33,0,85,42,1020.2,1020,"1","April"
2.4,0.4,22,15,77,56,1024,1022,"0","April"
2.2,8.4,31,35,74,42,1019.4,1011,"1","April"
5.8,7.7,19,19,59,50,1006.9,1011,"0","May"
3.2,7.4,19,20,60,47,1013.7,1009.6,"0","May"
7,6.1,20,30,51,57,1002.5,999.8,"0","May"
3.6,7.1,11,13,63,43,1015.6,1014.4,"0","May"
3.8,9.8,20,20,57,52,1016.7,1013,"0","May"
7,9.8,24,17,53,40,1015.2,1013.4,"0","May"
5.2,5.8,17,15,54,39,1017.2,1014.6,"1","May"
5.8,0,4,0,94,90,1011.2,1004.6,"0","May"
2.8,2.5,11,22,80,68,996.1,995,"1","May"
2.2,5,15,13,77,47,1002.2,1008.8,"0","May"
3.6,0.2,15,9,61,54,1014.6,1009.5,"0","May"
2.6,3.7,11,19,70,51,1013.2,1012,"0","May"
4.4,7.3,9,15,70,49,1020.8,1018.6,"0","May"
4,8.9,22,22,72,55,1020.5,1016.1,"0","May"
5.4,8.1,13,13,59,41,1014.2,1014.3,"0","May"
4,5.6,9,19,73,58,1017.9,1012.9,"0","May"
4.2,1,19,9,53,53,1016.7,1017.4,"0","May"
2.6,4.3,13,13,56,45,1018.4,1014.8,"0","May"
4.8,2.7,15,19,66,66,1014,1012,"1","May"
2,5.5,7,6,73,56,1022.7,1022.1,"0","May"
2.2,4.7,11,22,80,53,1024.9,1021.5,"0","May"
2.8,2.2,17,24,59,44,1016.7,1011.9,"1","May"
5.6,7,17,17,61,38,1016.9,1017.3,"1","May"
3.6,7.6,7,7,74,57,1021.1,1019.2,"0","May"
3,1.4,15,15,76,74,1015.1,1010.2,"1","May"
0.8,0,11,9,95,88,1003.6,1003.5,"1","May"
0.8,7.5,11,6,78,62,1007.9,1006.7,"0","May"
1,4.1,2,17,89,65,1011,1012.4,"1","May"
2,1.6,9,9,61,54,1019.8,1020.7,"0","May"
1.2,8.5,0,9,69,55,1027.3,1025.7,"0","May"
2,8.7,9,6,86,46,1031.1,1027.4,"0","May"
1.4,6.8,9,7,83,61,1029.3,1026.7,"0","June"
1.2,8.8,9,6,90,83,1028.4,1025.5,"0","June"
0.8,4.7,2,4,89,73,1025.9,1022.2,"1","June"
1,0,0,2,100,100,1017.2,1011.9,"1","June"
1.4,0.3,0,2,100,99,1006,1002.7,"1","June"
1.6,6.1,17,19,81,70,1001.9,1000.7,"0","June"
1,0.4,11,13,74,78,1001.7,1001.2,"1","June"
0.8,0,17,19,85,82,1008.6,1004.9,"1","June"
0.8,5.9,11,13,72,57,1000.7,1003.2,"0","June"
2,4.3,15,17,61,59,1017.1,1016.1,"1","June"
3.6,4.7,9,13,77,57,1023.2,1027.4,"0","June"
2,4.5,7,9,81,51,1037,1035.7,"0","June"
1,9.2,20,22,71,54,1037.2,1032.7,"0","June"
2.4,9.2,19,17,71,55,1034.6,1033.2,"0","June"
3,8,9,6,81,53,1032.9,1028.3,"0","June"
2,0.1,15,9,72,84,1020.8,1015.1,"1","June"
1.2,0.2,11,6,84,91,1011.3,1011.3,"1","June"
2.2,0,0,7,95,77,1020.7,1020,"0","June"
0.6,1.4,0,7,93,79,1019.6,1014.6,"1","June"
1.4,0,9,13,100,94,1005.6,1003.6,"1","June"
0.6,3.5,13,20,76,69,1000.8,996.9,"0","June"
2,4.5,13,11,67,68,1003.6,1004.6,"0","June"
3.4,3,22,33,74,60,1003.2,997.3,"1","June"
3.8,4.5,13,17,71,65,1003,1008.7,"1","June"
0.6,4.9,6,7,75,68,1022.9,1022.1,"0","June"
0.4,5.3,11,19,88,55,1021.1,1017.4,"0","June"
0.6,0,9,7,82,90,1017.7,1017.9,"0","June"
0.6,6.1,9,9,77,56,1023.7,1023.5,"0","June"
1.8,8.3,13,20,84,58,1026.8,1022.5,"0","June"
3.2,0.8,24,24,67,72,1011.2,1006.8,"1","June"
2.4,3.1,9,9,89,61,1019.1,1020.7,"0","July"
1.2,3.7,9,11,77,58,1025.3,1024.3,"0","July"
1.4,7.1,11,17,76,57,1024.3,1020.7,"0","July"
3,0,15,13,69,64,1017.7,1014.2,"0","July"
1.8,0,6,13,87,91,1012.9,1010.4,"1","July"
0.6,0,15,13,87,84,1017.1,1018.5,"1","July"
1,0,7,17,97,80,1023.1,1020.6,"0","July"
0,4.3,7,4,90,65,1021.2,1020.3,"0","July"
1.4,7.8,9,0,100,60,1025.5,1023.2,"0","July"
1.4,0,2,17,97,80,1020.1,1013.7,"1","July"
2.2,4.6,20,28,67,57,1002.6,1001,"0","July"
2.6,7.1,26,22,58,51,996.9,998.3,"0","July"
3.2,8.4,15,17,67,55,1015.6,1020.9,"0","July"
3,4.5,13,15,68,52,1028.8,1027.5,"0","July"
0.8,0.1,11,9,64,63,1031.9,1030.3,"0","July"
1.2,8.1,6,7,70,57,1033.4,1030.4,"0","July"
1.8,8.1,20,28,77,45,1028.1,1024.3,"0","July"
4.6,5.1,26,19,75,68,1019.4,1016.9,"0","July"
1.8,0.2,0,2,79,68,1022.1,1020.6,"1","July"
0.2,6.3,2,9,97,76,1023.1,1021.1,"1","July"
2,4.5,6,20,100,65,1016.5,1011.4,"1","July"
1.4,1.8,15,15,76,73,996.9,995.4,"1","July"
3.4,5.9,11,15,59,65,1004.5,1008.6,"0","July"
1.4,6.9,15,20,76,64,1010.8,1006.6,"0","July"
2.6,4.7,13,26,72,51,1008.9,1004.7,"1","July"
2.2,1,15,17,68,60,1013,1010,"0","July"
2,1.9,9,11,92,50,1012.9,1017.4,"0","July"
2,1.9,15,13,73,52,1023.7,1022.3,"0","July"
2.2,0.5,15,11,76,67,1021.4,1019.3,"1","July"
1.6,3,19,28,85,74,1021,1016.6,"1","July"
1.4,9.1,11,15,86,39,1016.8,1014.3,"1","July"
2.6,0,15,19,89,80,1010.8,1009.3,"1","August"
1.6,5.3,15,17,65,65,1020.8,1021.2,"1","August"
0.8,3.3,9,9,92,88,1026.3,1026.6,"0","August"
1.8,7.8,7,13,93,52,1031.1,1029.5,"0","August"
1,5.9,7,9,88,53,1032.5,1030.2,"0","August"
1.4,0.2,6,6,79,51,1029.7,1026.6,"0","August"
1,7.4,7,7,71,34,1027.5,1024.8,"0","August"
2.6,5.9,9,28,67,50,1024.4,1020.3,"0","August"
5.2,5.2,20,31,59,45,1014.5,1008,"0","August"
4,7.2,22,33,61,46,1010.8,1008.7,"1","August"
3.8,7.9,11,9,69,44,1018.7,1019.3,"0","August"
3,5.8,19,22,70,60,1021.1,1017.1,"1","August"
3,6.7,17,19,78,56,1021.6,1020.3,"0","August"
2.4,6.3,9,9,79,48,1027.7,1026.3,"0","August"
2.6,10.3,13,20,72,54,1031.2,1027.6,"0","August"
4,8,15,24,66,49,1025.9,1021.5,"0","August"
3.6,4.5,6,15,77,62,1022.7,1022.7,"0","August"
2,9.6,13,28,65,43,1018,1013.1,"0","August"
7.2,0.8,26,11,55,85,1005.9,1007,"1","August"
2,9.7,13,26,65,55,1011.9,1012.1,"1","August"
2.4,0.8,11,9,80,72,1015.8,1012.8,"1","August"
1.6,5.1,7,6,83,89,1014.4,1012.8,"1","August"
1.8,9.2,0,13,83,63,1018,1016.9,"0","August"
2.4,7.9,9,15,93,77,1016.6,1013.5,"1","August"
1.6,7,13,13,85,63,1015.2,1015.7,"0","August"
2.4,3.2,9,11,74,46,1022.1,1020.5,"0","August"
2.4,8.2,15,20,57,46,1022.3,1018.4,"0","August"
4.6,2.4,9,9,57,41,1020.6,1019,"0","August"
4,9,9,19,60,37,1025,1021.5,"0","August"
4,0,9,19,56,53,1020,1015.2,"0","August"
1.6,7.3,11,9,74,47,1013.6,1012.6,"0","August"
3.4,1.2,6,9,77,69,1018.5,1015.5,"0","September"
2,0.3,9,13,82,73,1014.3,1007.9,"0","September"
1.6,3.1,9,7,73,54,1008,1008.9,"0","September"
1.8,5.9,13,9,62,56,1022.7,1023.8,"0","September"
2.6,7,11,2,65,56,1029.7,1027.7,"0","September"
3.6,7.9,9,13,75,50,1029.7,1027.2,"0","September"
3.8,10.1,11,24,83,45,1029.7,1025.1,"0","September"
5.4,8.3,26,30,56,45,1021.5,1016.3,"0","September"
5.4,0,20,7,82,89,1009.7,1008.2,"1","September"
3,1.4,11,11,81,67,1016.4,1016.8,"1","September"
1.2,7.2,13,15,69,57,1019.5,1016.8,"1","September"
1.6,0.2,9,9,93,80,1021.8,1020.5,"1","September"
3.6,0,9,9,97,96,1020.1,1015.5,"1","September"
1.2,5.3,9,26,93,56,1005.3,1004,"1","September"
3.2,1,11,7,79,98,1006.7,1009.2,"1","September"
1.2,3.7,9,9,63,48,1018,1016.4,"0","September"
3.6,9.9,20,22,60,50,1018.2,1013.9,"0","September"
5.4,0.2,7,11,79,74,1012.2,1010.3,"0","September"
1.6,7.7,9,6,69,48,1014,1011.5,"0","September"
2.6,10,20,22,51,45,1015,1012.4,"1","September"
5.2,2,4,11,95,79,1010.6,1008.5,"1","September"
2.2,0.2,13,15,87,66,1017.3,1017.1,"0","September"
1.6,5.9,7,9,72,65,1017.2,1012.3,"0","September"
3.4,7.9,19,28,66,43,1009.7,1005.7,"1","September"
4.4,8.4,13,9,63,60,1011.4,1011.9,"0","September"
4,5.1,11,13,64,52,1012.9,1009.5,"1","September"
3.4,8.1,11,11,69,76,1011.7,1011.8,"1","September"
2.4,7.8,17,24,68,47,1012.2,1003.6,"1","September"
5.6,5.4,17,20,74,43,989.5,988.3,"1","September"
4.4,5.6,13,9,68,53,991.8,993.1,"1","September"
2.6,4.9,11,13,91,52,1002.8,1003.9,"0","October"
7.2,6.9,15,37,56,33,1004.6,998,"1","October"
6.4,9.6,19,30,62,48,995.4,995,"1","October"
5,5.4,15,20,79,51,998.8,999.8,"1","October"
4.8,0,17,13,66,50,1014.4,1013,"0","October"
1.6,10.9,13,20,71,34,1018.1,1013.8,"0","October"
10,0,22,6,43,42,1012,1011.7,"0","October"
2.4,11,7,15,78,54,1021.9,1020.7,"0","October"
5.8,2.2,24,39,53,36,1010.1,1000.4,"0","October"
5.6,5.9,15,17,50,55,1008.3,1009,"1","October"
4.4,7.7,13,13,63,64,1016.6,1017,"0","October"
4.8,2.2,13,13,70,88,1017,1018.1,"1","October"
3.4,11.8,9,17,55,48,1025.8,1025.4,"0","October"
4.4,12,9,19,73,34,1025.6,1020.6,"0","October"
7.6,8.9,26,31,48,32,1016.6,1010.9,"0","October"
11.6,0.8,26,11,49,60,1001.9,999.8,"1","October"
2.2,9.4,9,13,69,36,1008.2,1007.7,"0","October"
5.6,4.7,13,17,70,49,1009.3,1010,"1","October"
3.6,10.4,9,13,60,49,1020.3,1020.3,"0","October"
4.8,12.3,22,28,42,38,1019,1015.5,"0","October"
7.2,0.1,28,9,47,94,1010,1012.6,"1","October"
2.2,5.2,13,26,68,73,1018.4,1019.5,"1","October"
5.6,6,7,20,86,53,1025.8,1025.6,"0","October"
2.4,7.9,6,11,66,58,1023,1019.3,"0","October"
6,8.4,19,28,52,37,1014.5,1009.9,"0","October"
7.2,1.5,9,17,67,92,1009.7,1012.5,"0","October"
1.8,10.5,15,20,61,53,1020.8,1020.6,"0","October"
5.6,12.5,2,11,72,54,1019.9,1018.5,"0","October"
4.6,9.5,2,19,81,27,1019.1,1012.5,"0","October"
7,7.1,19,20,59,30,998.5,998,"1","October"
9.8,9.5,15,11,54,56,1012.9,1013.1,"0","October"
4.6,8.7,11,11,53,45,1012,1009.8,"0","November"
4.2,6.7,11,7,60,51,1016,1016.3,"0","November"
3.6,12.9,11,15,57,49,1019.8,1017.1,"0","November"
5.6,11.8,20,24,50,23,1011,1004.2,"0","November"
5.4,5.5,17,17,60,44,1011.4,1012,"0","November"
5.8,9.6,20,9,57,45,1011.7,1010,"0","November"
7,5.1,30,13,47,61,1002.7,1003.5,"0","November"
5.8,12.7,11,17,53,42,1011.7,1011.2,"0","November"
6.6,7.8,13,19,67,62,1014.1,1011.7,"0","November"
5.4,6.9,7,15,67,59,1012.2,1012.4,"0","November"
3.8,11.5,7,17,61,62,1013,1008.3,"1","November"
4.8,4.5,7,20,79,36,997.1,995.7,"1","November"
7.2,1.7,17,4,69,60,993.5,992.8,"1","November"
3.2,3.2,19,20,77,57,1010.4,1013.4,"0","November"
4,4.8,7,9,65,57,1019.6,1019.1,"0","November"
3.4,9.3,4,13,81,62,1024.5,1022.7,"0","November"
4.4,11.3,13,24,61,27,1018.8,1014.8,"0","November"
10,0.7,11,15,74,72,1016.8,1017,"0","November"
3.6,12.1,6,15,71,58,1020.7,1019.1,"0","November"
5.8,9.6,2,6,65,56,1017.8,1013.4,"0","November"
11.2,6.2,20,24,45,31,1009.8,1005.5,"1","November"
9.4,0,9,9,96,89,1015,1016.4,"1","November"
1,5.2,6,15,78,79,1015.3,1016.4,"1","November"
2.4,3.9,13,15,85,62,1018.9,1017.4,"0","November"
3.8,4.5,11,15,61,59,1018.3,1019.5,"0","November"
4,3.6,9,17,64,62,1021.3,1020.7,"0","November"
5.2,4.3,0,11,94,72,1020.6,1018.4,"0","November"
3,8.8,4,13,77,53,1016.1,1014.2,"0","November"
5,12.7,7,17,66,65,1013.4,1011.8,"0","November"
6.4,3.2,11,11,87,73,1009.9,1009.3,"0","November"
4,8.3,6,13,65,57,1008.9,1006,"0","December"
5.4,11.2,7,15,65,60,1011.3,1012.8,"0","December"
7.4,13.1,6,13,53,58,1016.4,1014.6,"0","December"
5.6,4.8,6,13,57,28,1010.1,1006,"1","December"
9.8,5.3,9,13,67,52,1012,1011.6,"0","December"
6.6,8.4,4,11,72,47,1014.3,1013.5,"0","December"
4.6,12.9,6,9,65,35,1015.7,1010.9,"1","December"
4.8,6.1,19,17,81,34,997.2,998.1,"1","December"
8.2,5.8,19,20,76,59,1015.9,1018.9,"0","December"
4.6,10.2,6,13,58,50,1024,1023,"0","December"
6.4,8.9,11,15,67,59,1024.4,1022.6,"0","December"
6.2,12,7,15,66,21,1019.5,1014.6,"0","December"
11.6,1.5,20,13,27,22,1009.2,1004.2,"0","December"
11.8,3.5,11,15,54,50,1011.9,1014.4,"0","December"
7,12.5,17,20,47,54,1019.3,1016.9,"0","December"
8,6.1,7,22,66,57,1011.6,1006.9,"0","December"
4.8,8.4,15,15,55,32,1008.1,1012.2,"0","December"
10.2,13.5,9,17,59,48,1022.9,1022.5,"0","December"
7.6,10.8,13,30,52,26,1015.4,1008.9,"1","December"
6.2,9,13,11,97,44,1008.3,1008.9,"0","December"
8,7,9,19,60,57,1016.4,1018.2,"0","December"
6.2,11.2,11,19,65,67,1020.6,1018.4,"0","December"
8.6,10.7,7,13,77,57,1015.2,1011,"0","December"
8.2,11.2,2,26,89,24,1010.8,1009.6,"0","December"
11.8,11.2,11,19,54,28,1013.3,1009.6,"0","December"
6,2.4,4,11,38,86,1008.6,1011.1,"1","December"
2.6,0,6,6,80,80,1012,1009.8,"0","December"
2.4,7,17,39,40,33,1003,999.2,"0","December"
8,3.4,19,20,56,73,1002.5,1000.9,"1","December"
5,11.3,9,9,66,46,1001.3,999.4,"0","December"
8.6,11.9,7,11,60,55,1006.3,1005.8,"0","December"
8.4,2.6,7,11,69,74,1005.6,1007.8,"0","January"
3,1.2,9,19,83,73,1016.9,1018.9,"0","January"
4,9,9,15,69,61,1022.2,1020,"0","January"
6,12.7,6,11,72,60,1019,1015.4,"0","January"
9,10.5,19,9,51,39,1016.8,1013.5,"0","January"
8.8,12.2,4,11,76,33,1016.2,1013,"0","January"
10.6,10.1,17,13,43,24,1012.7,1008.3,"0","January"
6,10.7,20,20,32,66,1005,1007.4,"0","January"
10.6,3.2,6,9,60,62,1012.3,1011.4,"0","January"
3.8,10.6,6,13,73,54,1012.6,1008.4,"0","January"
8.6,11.6,11,11,62,48,1011.8,1010.7,"0","January"
7,13.5,7,9,67,52,1013.5,1009.9,"1","January"
9.2,0.7,0,17,88,65,998.4,997.9,"1","January"
4.4,8.7,9,13,57,48,1008.3,1010.8,"0","January"
6.8,10.2,9,9,57,47,1018.8,1018.2,"0","January"
6.2,12.8,9,7,70,35,1016.3,1011.4,"0","January"
11.6,8.8,11,7,54,19,1009.5,1006.2,"0","January"
11.2,10.3,17,20,56,50,1013.7,1015.6,"0","January"
8.8,11.8,13,11,55,50,1014.3,1009.5,"1","January"
9.4,5,11,19,89,55,995.2,1002,"0","January"
4.4,10.6,7,13,72,53,1014.9,1015.6,"0","January"
5.8,13.2,2,11,67,53,1016.6,1012.5,"0","January"
6.6,3.8,9,26,55,26,1006.2,1002.9,"0","January"
10.4,11.5,13,20,65,51,1012.6,1016.3,"0","January"
10.6,13.3,13,17,54,55,1021.1,1018.7,"0","January"
7.2,8.3,11,19,75,65,1019.4,1018.8,"0","January"
5.4,11.7,11,13,59,61,1017.6,1014.8,"0","January"
6.6,13.4,9,13,69,65,1013.3,1014.3,"0","January"
8.8,13.4,7,15,67,63,1017.4,1014.4,"0","January"
10.6,0.4,17,9,34,32,1004.7,1005.6,"1","January"
7.8,11.7,13,15,55,46,1014.2,1014.2,"0","January"
5.4,3.2,11,7,59,52,1015.3,1012.9,"0","February"
4,12.9,7,13,62,39,1016.7,1015.3,"0","February"
7,12.4,9,13,65,43,1016.4,1013.7,"0","February"
7.4,11.8,6,17,72,16,1012.2,1007.1,"0","February"
10.8,1.5,13,19,61,53,1007.2,1004.2,"1","February"
7.6,0,11,13,84,57,1016.3,1017.2,"0","February"
2.2,11.5,15,11,56,45,1021.7,1018.5,"0","February"
6.6,12.7,6,20,70,33,1019.1,1013.8,"0","February"
8,9.9,20,15,52,75,1009.8,1008.9,"0","February"
6,8.4,2,11,84,62,1012.2,1009.4,"0","February"
5.2,10.3,9,9,77,56,1009.4,1008.3,"1","February"
6.6,5.2,11,19,69,43,1008,1009,"0","February"
4.8,3.8,13,17,75,64,1012.3,1013.3,"0","February"
5,6.1,7,15,73,55,1019.2,1019.4,"0","February"
6,12,9,26,70,25,1013.4,1007.9,"0","February"
9.2,8.3,9,13,81,63,1011.6,1008.4,"0","February"
7.4,9.9,7,11,68,45,1009.8,1008.7,"0","February"
8.4,7.6,9,13,60,59,1010.9,1011.2,"0","February"
5.6,5.8,11,11,63,48,1010.1,1008.1,"1","February"
2.8,10.2,13,13,70,47,1012.7,1013.3,"0","February"
4.8,12.7,6,13,65,45,1021.6,1019.4,"0","February"
7.8,12.3,11,22,55,24,1015.5,1010.4,"0","February"
5.2,12.3,11,13,60,52,1017.1,1018.1,"1","February"
7.4,2.9,9,15,66,53,1024.4,1025.1,"0","February"
6,11.8,15,15,58,52,1025.2,1022.3,"0","February"
7.2,12,6,11,80,49,1021.8,1019.1,"0","February"
8,12.3,9,9,61,27,1022.8,1020.3,"0","February"
10.2,12.2,11,13,57,24,1021.8,1019.7,"0","February"
11.2,12,6,9,58,29,1021.3,1019.1,"0","March"
9.6,10.7,0,15,82,76,1019.3,1019.4,"0","March"
4,7.4,7,15,87,76,1022.7,1019.7,"0","March"
6.6,10.5,4,11,81,49,1018.1,1014.5,"0","March"
7.2,6.9,0,15,94,63,1015.3,1014.6,"0","March"
7.6,10.1,13,19,69,38,1017.1,1015.4,"0","March"
8.4,11.8,4,7,60,37,1019.5,1016.9,"0","March"
7,11.8,9,7,72,28,1018.8,1015.4,"0","March"
9,10.2,13,11,53,24,1017.1,1014.8,"0","March"
9,9.7,9,17,74,71,1017.2,1016,"0","March"
6.4,5.7,6,9,80,61,1013,1008.7,"0","March"
4.2,7.2,0,15,77,53,1001,1000.5,"0","March"
8.6,9.1,2,17,66,73,1013.3,1013.8,"0","March"
5.4,10.9,9,7,78,38,1018.7,1016,"0","March"
10.2,11.3,19,19,50,34,1016.3,1011.5,"1","March"
2.8,2.7,19,9,77,60,1008.9,1012,"0","March"
2.8,11.3,11,19,56,49,1024,1023.7,"0","March"
6.6,11.4,6,9,79,44,1025.4,1022.6,"0","March"
7.6,11.4,7,9,61,31,1020,1015.4,"0","March"
7.8,4.8,9,15,72,72,1015.9,1014,"1","March"
3.4,2.3,0,11,98,93,1013,1010.1,"1","March"
3.2,0.7,13,15,100,76,1016,1016.2,"0","March"
2,9,15,17,76,50,1020.2,1018.3,"0","March"
3.6,6.6,7,9,85,60,1019.8,1016.2,"0","March"
4,6.2,20,13,64,47,1012.5,1010.2,"0","March"
4.8,5.1,7,11,74,66,1014.9,1012.4,"0","March"
6,6.1,13,17,49,76,1005,1009.7,"1","March"
5.8,10.9,9,7,77,43,1015.1,1012,"0","March"
5.2,9.4,19,22,55,36,1009.2,1004.6,"1","March"
6.4,8,9,20,72,48,1016.7,1017.7,"1","March"
5,6.7,7,11,70,47,1022.4,1020.2,"0","March"
3.4,4.8,9,13,79,48,1021,1022.3,"0","April"
4.6,4.4,9,13,64,49,1029.6,1028.7,"0","April"
4,10.9,9,11,64,47,1031.7,1028.4,"0","April"
3.6,9.8,7,11,70,34,1030.8,1026.8,"0","April"
5.4,10.2,11,2,62,33,1026.3,1021.8,"0","April"
6.4,9.7,11,9,57,29,1023.8,1021.1,"0","April"
8,10.5,9,20,46,33,1024.6,1020.2,"0","April"
9.4,7.1,19,22,46,34,1018.6,1012.8,"1","April"
7.8,0.5,17,13,79,72,1007.2,1005.1,"1","April"
2.8,0,26,15,82,60,1015.1,1018,"1","April"
0,7.7,13,15,72,73,1024.3,1023.7,"0","April"
2.8,8.8,9,9,79,64,1026.5,1023.9,"0","April"
1.8,10,7,6,95,57,1024.8,1021.5,"0","April"
4,4,7,11,78,65,1024.9,1022.8,"0","April"
1.8,2.2,7,7,71,54,1022.5,1020,"0","April"
2,5.6,9,11,72,42,1020.7,1018.5,"0","April"
1.6,2,7,11,80,70,1023.6,1021.9,"0","April"
2,9.5,4,9,92,70,1026.9,1025.6,"0","April"
3.4,7.3,7,17,96,40,1028.2,1024.1,"0","April"
7.4,5.1,11,19,49,37,1026.1,1022.2,"1","April"
4,0.1,11,17,94,76,1020.8,1019.8,"1","April"
2.2,5.9,13,15,77,63,1023.5,1021.2,"0","April"
3.2,7.6,2,9,78,62,1024.8,1021.9,"0","April"
2.8,4.9,9,13,93,52,1020.7,1014.7,"1","April"
3.4,3.6,9,6,92,75,1008.1,1006.9,"1","April"
4.2,5.3,20,13,65,72,1009.9,1015,"1","April"
2.2,3.2,7,11,83,63,1023.1,1022.9,"0","April"
2,1.9,9,11,68,62,1024,1022,"0","April"
0.8,2.9,7,11,83,79,1022.7,1022,"0","April"
1,0.9,7,9,65,55,1023.4,1019.7,"0","April"
3.4,1.9,15,20,62,51,1016.2,1012.7,"1","May"
2.6,6.6,7,9,69,67,1020,1021.3,"0","May"
2.6,5.7,9,7,76,59,1030.8,1029.5,"0","May"
1.8,9.7,6,11,76,57,1032.2,1029.5,"0","May"
1.8,8.2,9,17,82,47,1028.8,1023.8,"0","May"
2.6,3.9,19,9,68,76,1019.6,1018.4,"1","May"
3,5.7,7,11,69,50,1028.8,1028.8,"1","May"
2.4,2.3,6,13,90,74,1031.7,1030.1,"1","May"
0.8,0.9,4,9,92,66,1029.6,1027,"0","May"
0.2,9.7,7,7,88,64,1026.8,1023.5,"0","May"
2.4,4.3,9,6,89,62,1026.6,1024.6,"0","May"
1.4,7.8,9,0,84,50,1025.8,1022.8,"0","May"
1.6,6.7,4,9,80,68,1025.6,1023.4,"0","May"
1.4,2.6,2,2,91,72,1024.1,1021.7,"0","May"
2,4.2,6,9,100,74,1021.6,1019,"0","May"
0.8,7.4,9,7,100,60,1020.6,1016.5,"0","May"
1,0,9,9,79,62,1020.5,1018.6,"0","May"
1.2,6.2,2,2,86,62,1024.4,1021.9,"0","May"
0.8,0.2,2,9,87,65,1020.6,1017.6,"0","May"
1.6,8.8,2,17,89,58,1016.9,1015.8,"0","May"
1.2,4.4,11,19,85,68,1020.2,1019.1,"0","May"
1.4,9.2,11,24,84,53,1022.5,1017.6,"0","May"
5.2,4.8,17,20,65,58,1017.5,1013.5,"0","May"
3.2,7.2,13,9,67,60,1015.3,1016.8,"0","May"
2.2,1.4,11,17,67,53,1020.9,1018,"0","May"
